Checking Files
m10_00_00_00 - Depths - offset: 250 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m10_01_00_00 - Undead Burg/Parish - offset: 495 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m10_02_00_00 - Firelink Shrine - offset: 171 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m11_00_00_00 - Painted World - offset: 259 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m12_00_00_00 - Darkroot Garden - offset: 280 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m12_01_00_00 - DLC - offset: 459 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m12_00_00_01 - DarkRoot Garden #2 - offset: 282 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m13_00_00_00 - Catacombs - offset: 254 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m13_01_00_00 - Tomb of the Giants - offset: 242 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m13_02_00_00 - Great Hollow & Ash Lake - offset: 180 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m14_00_00_00 - Blighttown - offset: 342 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m14_01_00_00 - Demon Ruins & Lost Izalith - offset: 382 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m15_00_00_00 - Sen's Fortress - offset: 210 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m15_01_00_00 - Anor Londo - offset: 251 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m16_00_00_00 - New Londo Ruins - offset: 197 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m17_00_00_00 - Duke's Archives & Crystal Cave - offset: 307 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m18_00_00_00 - Kiln of the First Flame - offset: 84 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m18_01_00_00 - Northern Undead Asylum - offset: 154 - ref file exists - msb file exists - luabnd file exists - sfx file exists
Loading valid targets
Done, 125 valid target enemies
Loading valid new enemies
Done, 123 valid new enemies
----
 Starting Randomization 
----
bossMode=1; enemyMode=2; npcMode=0; mimicMode=0
fitMode=0; diffMode=3; diffStrictness=1; replaceChance=100; bossChance(Normal)=10; bossChance(Boss)=90; gargoyleMode=1
tpose=0; hellkiteIgnored=0; smallEnIgnored=0
seed='1223126991'
max_unique=30
----
textconfig:
1/-/2/-/0/-/0/-/0/-/3/-/100/-/10/-/90/-/1/-/1/-/0/-/0/-/0/-/'''1223126991'''
----
Randomizing m10_00_00_00 - Depths
Replacing (c1200_0000) Rat with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2910_0001) Giant Skeleton with (c2650) Necromancer[33] ai = 265000; param = 265000
---------------------
Randomizing m11_00_00_00 - Painted World
Replacing (c1203_0000) Snow Rat with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c1203_0001) Snow Rat with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c1203_0002) Snow Rat with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c1203_0003) Snow Rat with (c4190) DLC Dog[102] ai = 419000; param = 419000
Replacing (c1203_0004) Snow Rat with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c1203_0005) Snow Rat with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c1203_0006) Snow Rat with (c2560) Balder Knight[30] ai = 256002; param = 256002
Replacing (c1203_0007) Snow Rat with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c1203_0008) Snow Rat with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c1203_0009) Snow Rat with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c1203_0010) Snow Rat with (c2560) Balder Knight[30] ai = 256002; param = 256002
Replacing (c2310_0000) Crow Demon with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2310_0001) Crow Demon with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2310_0002) Crow Demon with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2310_0003) Crow Demon with (c2430) Demonic Statue[23] ai = 243000; param = 243000
Replacing (c2310_0004) Crow Demon with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c2310_0005) Crow Demon with (c2960) Bone Tower[60] ai = 296000; param = 296000
Replacing (c2310_0006) Crow Demon with (c3250) Man-Eater Shell[67] ai = 325000; param = 325000
Replacing (c2500_0000) Hollow with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2500_0001) Hollow with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c2500_0002) Hollow with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2500_0003) Hollow with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2500_0004) Hollow with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2500_0005) Hollow with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c2500_0006) Hollow with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2500_0007) Hollow with (c4130) Scarecrow[95] ai = 413000; param = 413000
Replacing (c2500_0008) Hollow with (c2790) Black Knight[43] ai = 279002; param = 279020
Replacing (c2500_0009) Hollow with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c2500_0010) Hollow with (c2060) Infested Ghoul[4] ai = 206002; param = 206002
Replacing (c2500_0011) Hollow with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2500_0012) Hollow with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c2500_0013) Hollow with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2500_0014) Hollow with (c2430) Demonic Statue[23] ai = 243000; param = 243000
Replacing (c2500_0015) Hollow with (c2800) Undead Crystal Soldier[47] ai = 280001; param = 280001
Replacing (c2500_0016) Hollow with (c2370) Channeler[18] ai = 237000; param = 237000
Replacing (c2500_0017) Hollow with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2500_0018) Hollow with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2500_0019) Hollow with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c2500_0020) Hollow with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2500_0021) Hollow with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2500_0022) Hollow with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2500_0023) Hollow with (c2900) Skeleton[54] ai = 290001; param = 290000
Replacing (c2500_0024) Hollow with (c1201) Small Rat[1] ai = 120100; param = 120100
Replacing (c2500_0025) Hollow with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2500_0026) Hollow with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2500_0027) Hollow with (c2370) Channeler[18] ai = 237000; param = 237000
Replacing (c2500_0028) Hollow with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2500_0029) Hollow with (c4130) Scarecrow[95] ai = 413000; param = 413000
Replacing (c2500_0030) Hollow with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c2500_0031) Hollow with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2500_0032) Hollow with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c2570_0000) Berenike Knight with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2730_0000) Crossbreed Priscilla with (c2231) Demon Firesage[6] ai = 223100; param = 223100
Replacing (c2830_0000) Phalanx with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2830_0001) Phalanx with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c2830_0002) Phalanx with (c2900) Skeleton[54] ai = 290002; param = 290000
Replacing (c2830_0003) Phalanx with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2830_0004) Phalanx with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2830_0005) Phalanx with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c2830_0006) Phalanx with (c2900) Skeleton[54] ai = 290004; param = 290002
Replacing (c2830_0007) Phalanx with (c3250) Man-Eater Shell[67] ai = 325000; param = 325000
Replacing (c2830_0008) Phalanx with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2830_0009) Phalanx with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c2830_0010) Phalanx with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2830_0011) Phalanx with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2830_0012) Phalanx with (c1201) Small Rat[1] ai = 120100; param = 120100
Replacing (c2830_0013) Phalanx with (c2900) Skeleton[54] ai = 290001; param = 290000
Replacing (c2840_0000) Engorged Zombie with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2840_0001) Engorged Zombie with (c4190) DLC Dog[102] ai = 419000; param = 419000
Replacing (c2840_0002) Engorged Zombie with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2840_0003) Engorged Zombie with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2840_0004) Engorged Zombie with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2840_0005) Engorged Zombie with (c2560) Balder Knight[30] ai = 256002; param = 256002
Replacing (c2840_0006) Engorged Zombie with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2840_0007) Engorged Zombie with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2840_0008) Engorged Zombie with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c2840_0009) Engorged Zombie with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2840_0010) Engorged Zombie with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2840_0011) Engorged Zombie with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2840_0012) Engorged Zombie with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c2840_0013) Engorged Zombie with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2840_0014) Engorged Zombie with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2840_0015) Engorged Zombie with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2840_0016) Engorged Zombie with (c4190) DLC Dog[102] ai = 419000; param = 419000
Replacing (c2840_0017) Engorged Zombie with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2930_0000) Bonewheel Skeleton with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2930_0001) Bonewheel Skeleton with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2930_0002) Bonewheel Skeleton with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2930_0003) Bonewheel Skeleton with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2930_0004) Bonewheel Skeleton with (c2790) Black Knight[43] ai = 279001; param = 279001
Replacing (c2930_0005) Bonewheel Skeleton with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2930_0006) Bonewheel Skeleton with (c2560) Balder Knight[30] ai = 256002; param = 256002
Replacing (c2930_0007) Bonewheel Skeleton with (c1201) Small Rat[1] ai = 120100; param = 120100
Replacing (c2930_0008) Bonewheel Skeleton with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2930_0009) Bonewheel Skeleton with (c2900) Skeleton[54] ai = 290003; param = 290002
Replacing (c2930_0010) Bonewheel Skeleton with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2930_0011) Bonewheel Skeleton with (c2900) Skeleton[54] ai = 290001; param = 290000
Replacing (c2930_0012) Bonewheel Skeleton with (c2430) Demonic Statue[23] ai = 243000; param = 243000
Replacing (c2930_0013) Bonewheel Skeleton with (c2960) Bone Tower[60] ai = 296000; param = 296000
Replacing (c3420_0000) Undead Dragon with (c5210) Sif[108] ai = 521000; param = 521000
Replacing (c3421_0000) Bounding Demon of Izalith with (c3220) Vile Maggot[64] ai = 322000; param = 322000
---------------------
Randomizing m12_00_00_00 - Darkroot Garden
Replacing (c2270_0000) Mushroom Parent with (c2410) Silver Knight[22] ai = 241000; param = 241000
Replacing (c2270_0001) Mushroom Parent with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2270_0002) Mushroom Parent with (c2330) Demonic Foliage[16] ai = 233000; param = 233000
Replacing (c2270_0003) Mushroom Parent with (c2410) Silver Knight[22] ai = 241004; param = 241004
Replacing (c2280_0000) Mushroom Child with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c2280_0001) Mushroom Child with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2280_0002) Mushroom Child with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c2280_0003) Mushroom Child with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c2280_0004) Mushroom Child with (c2330) Demonic Foliage[16] ai = 233000; param = 233000
Replacing (c2280_0005) Mushroom Child with (c3350) Possessed Tree[74] ai = 335000; param = 335000
Replacing (c2280_0006) Mushroom Child with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2280_0007) Mushroom Child with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2280_0008) Mushroom Child with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c2280_0009) Mushroom Child with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c2280_0010) Mushroom Child with (c2060) Infested Ghoul[4] ai = 206001; param = 206001
Replacing (c2280_0011) Mushroom Child with (c2790) Black Knight[43] ai = 279001; param = 279001
Replacing (c2330_0000) Demonic Foliage with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c2330_0001) Demonic Foliage with (c2410) Silver Knight[22] ai = 241004; param = 241004
Replacing (c2330_0002) Demonic Foliage with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2330_0003) Demonic Foliage with (c2560) Balder Knight[30] ai = 256002; param = 256002
Replacing (c2330_0004) Demonic Foliage with (c3270) Basilisk[68] ai = 327000; param = 327000
Replacing (c2330_0005) Demonic Foliage with (c2540) Armored Hollow[28] ai = 254002; param = 254012
Replacing (c2330_0006) Demonic Foliage with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c2330_0007) Demonic Foliage with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c2330_0008) Demonic Foliage with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2330_0009) Demonic Foliage with (c2560) Balder Knight[30] ai = 256001; param = 256011
Replacing (c2330_0010) Demonic Foliage with (c2840) Engorged Zombie[51] ai = 284001; param = 284001
Replacing (c2330_0011) Demonic Foliage with (c2910) Giant Skeleton[55] ai = 291000; param = 291000
Replacing (c2330_0012) Demonic Foliage with (c2960) Bone Tower[60] ai = 296000; param = 296000
Replacing (c2330_0013) Demonic Foliage with (c3460) Armored Tusk[83] ai = 346000; param = 346000
Replacing (c2330_0014) Demonic Foliage with (c2410) Silver Knight[22] ai = 241003; param = 241003
Replacing (c2330_0015) Demonic Foliage with (c3461) Armored Tusk (Dukes)[84] ai = 346100; param = 346100
Replacing (c2330_0016) Demonic Foliage with (c2060) Infested Ghoul[4] ai = 206000; param = 206000
Replacing (c2330_0017) Demonic Foliage with (c2800) Undead Crystal Soldier[47] ai = 280001; param = 280001
Replacing (c2330_0018) Demonic Foliage with (c2930) Bonewheel Skeleton[57] ai = 293000; param = 293000
Replacing (c2330_0019) Demonic Foliage with (c2500) Hollow[24] ai = 250004; param = 250025
Replacing (c2330_0020) Demonic Foliage with (c3200) Slime[62] ai = 320000; param = 320000
Replacing (c2330_0021) Demonic Foliage with (c1201) Small Rat[1] ai = 120100; param = 120100
Replacing (c2330_0022) Demonic Foliage with (c2410) Silver Knight[22] ai = 241003; param = 241003
Replacing (c2330_0023) Demonic Foliage with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c2330_0024) Demonic Foliage with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2330_0025) Demonic Foliage with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c2330_0026) Demonic Foliage with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c2380_0000) Giant Stone Knight with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c2380_0001) Giant Stone Knight with (c3270) Basilisk[68] ai = 327000; param = 327000
Replacing (c2380_0002) Giant Stone Knight with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c2380_0003) Giant Stone Knight with (c3270) Basilisk[68] ai = 327000; param = 327000
Replacing (c2380_0004) Giant Stone Knight with (c2540) Armored Hollow[28] ai = 254000; param = 254010
Replacing (c2380_0005) Giant Stone Knight with (c2540) Armored Hollow[28] ai = 254001; param = 254011
Replacing (c2380_0006) Giant Stone Knight with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2380_0007) Giant Stone Knight with (c2540) Armored Hollow[28] ai = 254001; param = 254011
Replacing (c2380_0008) Giant Stone Knight with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c2380_0009) Giant Stone Knight with (c3460) Armored Tusk[83] ai = 346000; param = 346000
Replacing (c2380_0010) Giant Stone Knight with (c2910) Giant Skeleton[55] ai = 291000; param = 291000
Replacing (c2710_0000) Crystal Golem with (c2060) Infested Ghoul[4] ai = 206002; param = 206002
Replacing (c2710_0001) Crystal Golem with (c2500) Hollow[24] ai = 250004; param = 250025
Replacing (c2710_0002) Crystal Golem with (c3200) Slime[62] ai = 320000; param = 320000
Replacing (c2710_0003) Crystal Golem with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2711_0000) Golden Crystal Golem with (c2500) Hollow[24] ai = 250004; param = 250025
Replacing (c2795_0000) Black Knight with (c1201) Small Rat[1] ai = 120100; param = 120100
Replacing (c3230_0000) Moonlight Butterfly with (c3320) Pinwheel[70] ai = 332000; param = 332000 changed position
Replacing (c3300_0000) Crystal Lizard with (c2500) Hollow[24] ai = 250005; param = 250010
Replacing (c3350_0000) Possessed Tree with (c2410) Silver Knight[22] ai = 241003; param = 241003
Replacing (c3350_0001) Possessed Tree with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c3370_0000) Tree Lizard with (c2060) Infested Ghoul[4] ai = 206000; param = 206000
Replacing (c3370_0002) Tree Lizard with (c3270) Basilisk[68] ai = 327000; param = 327000
Replacing (c3410_0000) Frog-Ray with (c2840) Engorged Zombie[51] ai = 284000; param = 284000
Replacing (c3410_0001) Frog-Ray with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c3410_0002) Frog-Ray with (c2930) Bonewheel Skeleton[57] ai = 293000; param = 293000
Replacing (c3410_0003) Frog-Ray with (c2500) Hollow[24] ai = 250005; param = 250010
Replacing (c3410_0004) Frog-Ray with (c2060) Infested Ghoul[4] ai = 206001; param = 206001
Replacing (c3530_0000) Hydra with (c5290) Seath the Scaleless[116] ai = 529000; param = 529000 changed position
Replacing (c5210_0000) Sif with (c5390) Four Kings[122] ai = 539000; param = 539001
Replacing (c5360_0000) Great Feline with (c2500) Hollow[24] ai = 250004; param = 250025
Replacing (c5360_0001) Great Feline with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c5360_0002) Great Feline with (c4150) Bloathead[96] ai = 415000; param = 415000
---------------------
Randomizing m12_01_00_00 - DLC
Did not replace (c2780_0001) Mimic - mimic mode is 0
Replacing (c3300_0000) Crystal Lizard with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c3300_0001) Crystal Lizard with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c3300_0002) Crystal Lizard with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c3300_0003) Crystal Lizard with (c4130) Scarecrow[95] ai = 413000; param = 413000
Replacing (c3300_0004) Crystal Lizard with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c3471_0000) Sanctuary Guardian with (c4510) Black Dragon Kalameet[104] ai = 451000; param = 451000
Replacing (c3471_0001) Sanctuary Guardian with (c5200) Centipede Demon[105] ai = 520000; param = 520000
Replacing (c3471_0002) Sanctuary Guardian with (c2320) Iron Golem[15] ai = 232000; param = 232000
Replacing (c4100_0000) Artorias with (c3320) Pinwheel[70] ai = 332002; param = 332002
Did not replace (c4110_0000) Hawkeye Gough - c=-1
Replacing (c4120_0000) Stone Guardian with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c4120_0001) Stone Guardian with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c4120_0002) Stone Guardian with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c4120_0003) Stone Guardian with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4120_0004) Stone Guardian with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4120_0005) Stone Guardian with (c2410) Silver Knight[22] ai = 241000; param = 241000
Replacing (c4120_0006) Stone Guardian with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4120_0007) Stone Guardian with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4120_0008) Stone Guardian with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4120_0011) Stone Guardian with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c4120_0012) Stone Guardian with (c4120) Stone Guardian[94] ai = 412000; param = 412000
Replacing (c4120_0013) Stone Guardian with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c4130_0000) Scarecrow with (c2900) Skeleton[54] ai = 290002; param = 290000
Replacing (c4130_0001) Scarecrow with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4130_0002) Scarecrow with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4130_0003) Scarecrow with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c4130_0004) Scarecrow with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c4130_0005) Scarecrow with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4130_0006) Scarecrow with (c2800) Undead Crystal Soldier[47] ai = 280001; param = 280001
Replacing (c4130_0007) Scarecrow with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c4130_0008) Scarecrow with (c1200) Rat[0] ai = 120000; param = 120000
Replacing (c4130_0009) Scarecrow with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c4130_0010) Scarecrow with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4130_0012) Scarecrow with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4130_0013) Scarecrow with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4130_0014) Scarecrow with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c4130_0016) Scarecrow with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c4130_0017) Scarecrow with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4130_0018) Scarecrow with (c2870) Sentinel or Royal Sentinel[53] ai = 287000; param = 287000
Replacing (c4130_0019) Scarecrow with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4130_0020) Scarecrow with (c2711) Golden Crystal Golem[40] ai = 271100; param = 271100
Replacing (c4130_0021) Scarecrow with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c4130_0022) Scarecrow with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c4130_0023) Scarecrow with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c4130_0024) Scarecrow with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c4130_0025) Scarecrow with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c4130_0026) Scarecrow with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4130_0027) Scarecrow with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4130_0028) Scarecrow with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4130_0029) Scarecrow with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c4130_0031) Scarecrow with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4130_0032) Scarecrow with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c4130_0033) Scarecrow with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c4130_0034) Scarecrow with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4130_0039) Scarecrow with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c4130_0040) Scarecrow with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c4130_0041) Scarecrow with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c4130_0042) Scarecrow with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c4130_0046) Scarecrow with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c4130_0047) Scarecrow with (c1200) Rat[0] ai = 120000; param = 120000
Replacing (c4130_0048) Scarecrow with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4130_0049) Scarecrow with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4150_0000) Bloathead with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4150_0001) Bloathead with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4150_0002) Bloathead with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c4150_0003) Bloathead with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4150_0004) Bloathead with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4150_0005) Bloathead with (c2900) Skeleton[54] ai = 290004; param = 290002
Replacing (c4150_0006) Bloathead with (c2800) Undead Crystal Soldier[47] ai = 280000; param = 280000
Replacing (c4150_0007) Bloathead with (c2410) Silver Knight[22] ai = 241004; param = 241004
Replacing (c4150_0008) Bloathead with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c4150_0009) Bloathead with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4150_0010) Bloathead with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c4150_0011) Bloathead with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c4150_0012) Bloathead with (c2900) Skeleton[54] ai = 290000; param = 290000
Replacing (c4150_0013) Bloathead with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c4150_0014) Bloathead with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c4150_0015) Bloathead with (c2711) Golden Crystal Golem[40] ai = 271100; param = 271100
Replacing (c4150_0016) Bloathead with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4150_0017) Bloathead with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c4150_0018) Bloathead with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c4150_0019) Bloathead with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4150_0020) Bloathead with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c4150_0021) Bloathead with (c2800) Undead Crystal Soldier[47] ai = 280001; param = 280001
Replacing (c4150_0022) Bloathead with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c4150_0023) Bloathead with (c2260) Batwing Demon[10] ai = 226000; param = 226000
